ID DEPATAMENTO,DEPARTAMENTO,ID MUNICIPIO,MUNICIPIO,ID LOCALIDAD,LOCALIDAD,AÑO SERVICIO,MES SERVICIO,ENERGÍA ACTIVA,ENERGÍA REACTIVA,POTENCIA MÁXIMA,DÍA DE DEMANDA MÁXIMA,FECHA DE DEMANDA MÁXIMA,PROMEDIO DIARIO EN HORAS
27,CHOCÓ,27800,UNGUIA,27800005,TITUMATE (UNGUIA - CHOCO),2021,04,15783,4725.91,79.29,Jueves,04/29/2021 07:30:00 PM,9.9
27,CHOCÓ,27800,UNGUIA,27800000,UNGUIA (UNGUIA - CHOCO),2021,04,402583,143375.76,873.84,Jueves,04/22/2021 08:30:00 PM,22.11
05,ANTIOQUIA,5873,VIGIA DEL FUERTE,05873002,VEGAEZ (VIGIA DEL FUERTE - ANTIOQUIA),2021,04,3320,160.91,35.49,Sábado,04/24/2021 07:00:00 PM,4.39
05,ANTIOQUIA,5873,VIGIA DEL FUERTE,05873000,VIGÍA DEL FUERTE (VIGÍA DEL FUERTE - ANTIOQUIA),2021,04,93016,38177.57,313.98,Miércoles,04/07/2021 02:00:00 PM,11.43
19,CAUCA,19418,LOPEZ (MICAY),19418019,ZARAGOZA (LOPEZ (MICAY) - CAUCA),2021,04,13407,5827.7,70.5,Sábado,04/03/2021 08:00:00 PM,9.32
27,CHOCÓ,27006,ACANDI,27006000,ACANDI (ACANDI - CHOCO),2021,5,604750,232017.54,1053.89,Miércoles,05/05/2021 07:00:00 PM,23.31
52,NARIÑO,52390,LA TOLA,52390005,AGUACATAL  (LA TOLA ),2021,5,2140,454.92,13.47,Martes,05/18/2021 06:15:00 PM,6.34
52,NARIÑO,52390,LA TOLA,52390013,AMÁRALES (LA TOLA - NARIÑO),2021,5,9668,2975.74,61.66,Martes,05/25/2021 08:30:00 PM,6.29
27,CHOCÓ,27495,NUQUI,27495001,ARUSÍ (NUQUI - CHOCO),2021,5,11042,4901.2,48,Jueves,05/27/2021 07:15:00 PM,9.2
27,CHOCÓ,27800,UNGUIA,27800001,BALBOA (UNGUIA - CHOCO),2021,5,21339,8717.77,85.38,Viernes,05/14/2021 08:15:00 PM,10.15
94,GUAINÍA,94343,BARRANCO MINAS,94343000,BARRANCO MINAS (BARRANCO MINAS - GUAINíA),2021,5,51807,15992.68,164.12,Viernes,05/28/2021 06:45:00 PM,13.37
52,NARIÑO,52250,EL CHARCO,52250023,BAZÁN (EL CHARCO - NARIÑO),2021,5,18944,8302.8,96,Jueves,05/20/2021 08:00:00 PM,8.8
27,CHOCÓ,27099,BOJAYA (BELLAVISTA),27099000,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCO),2021,5,104812,30818.19,229.08,Jueves,05/13/2021 07:15:00 PM,19.41
19,CAUCA,19418,LOPEZ (MICAY),19418024,BETANIA - NAYA (LÓPEZ (MICAY) - CAUCA),2021,5,6403,2197.47,29.68,Lunes,05/24/2021 05:30:00 PM,8.47
27,CHOCÓ,27425,MEDIO ATRATO (BETE),27425000,BETE (MEDIO ATRATO (BETE) - CHOCO),2021,5,21576,10795,72,Lunes,05/31/2021 08:00:00 PM,12.36
19,CAUCA,19418,LOPEZ (MICAY),19418033,BOCA GRANDE (LÓPEZ (MICAY) - CAUCA),2021,5,4509,983.15,30.56,Viernes,05/07/2021 07:30:00 PM,5.43
85,CASANARE,85430,TRINIDAD,85430001,BOCAS DEL PAUTO (TRINIDAD - CASANARE),2021,5,9060,5272.8,90.56,Sábado,05/15/2021 06:45:00 PM,4.11
52,NARIÑO,52250,EL CHARCO,52250003,BOLÍVAR (SAN PEDRO) (EL CHARCO - NARIÑO),2021,5,4217,3170.71,27.52,Martes,05/25/2021 06:45:00 PM,7
27,CHOCÓ,27077,BAJO BAUDO (PIZARRO),27077905,BUENAVISTA (BAJO BAUDO (PIZARRO) - CHOCO),2021,5,6458,1053.25,24.8,Domingo,05/23/2021 06:15:00 PM,9.58
27,CHOCÓ,27006,ACANDI,27006003,CAPURGANA (ACANDI - CHOCO),2021,5,268997,100681.42,645.92,Viernes,05/14/2021 09:45:00 PM,17.3
97,VAUPÉS,97161,CARURU,97161000,CARURÚ (CARURÚ - VAUPÉS),2021,5,20423,5268.38,86.77,Miércoles,05/19/2021 06:45:00 PM,11.41
99,VICHADA,99001,PUERTO CARREÑO,99001002,CASUARITO (PUERTO CARREÑO - VICHADA),2021,5,23418,8498.34,109.82,Sábado,05/22/2021 06:30:00 PM,9.1
19,CAUCA,19809,TIMBIQUI,19809014,CHACÓN (TIMBIQUÍ - CÁUCA),2021,5,4445,1297.9,34.14,Sábado,05/01/2021 08:00:00 PM,6.24
27,CHOCÓ,27025,ALTO BAUDO (PIE DE PATO),27025000,CIUDAD BAUDO (ALTO BAUDO (PIE DE PATO) - CHOCO),2021,5,47415,14584.7,118.01,Martes,05/11/2021 12:00:00 PM,23.42
19,CAUCA,19809,TIMBIQUI,19809010,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2021,5,4190,1471.27,36.77,Viernes,05/07/2021 08:00:00 PM,4.27
27,CHOCÓ,27495,NUQUI,27495912,COMUNIDAD INDÍGENA DE PANGUI - (EL YUCAL) (NUQUI - CHOCO),2021,5,5290,1950.89,11.32,Domingo,05/30/2021 04:00:00 PM,19.08
19,CAUCA,19809,TIMBIQUI,19809003,COTEJE (TIMBIQUÍ - CAUCA),2021,5,6930,4042.89,34,Jueves,05/27/2021 07:15:00 PM,7.45
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2021,5,299048,130191.71,638,Viernes,05/21/2021 02:45:00 PM,23.52
27,CHOCÓ,27075,BAHIA SOLANO (MUTIS),27075001,CUPICA (BAHÍA SOLANO (MUTIS) - CHOCO),2021,5,65489,23691.96,142.33,Lunes,05/24/2021 07:15:00 PM,23.11
27,CHOCÓ,27075,BAHIA SOLANO (MUTIS),27075002,EL VALLE (BAHÍA SOLANO (MUTIS) - CHOCO),2021,5,152969,64055.71,314.16,Lunes,05/17/2021 07:30:00 PM,23.45
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUAN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUAN - CAQUETÁ),2021,5,9170,3448.48,37.61,Domingo,05/30/2021 07:00:00 PM,16.22
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUAN,18753015,GUAYABAL (SAN VICENTE DEL CAGUAN - CAQUETÁ),2021,5,5112,2626.59,36.56,Domingo,05/02/2021 12:30:00 PM,5.51
94,GUAINÍA,94001,INIRIDA,94001000,INíRIDA (INíRIDA - GUAINíA),2021,5,1587220,528497.86,2999.92,Viernes,05/21/2021 02:30:00 PM,24
19,CAUCA,19418,LOPEZ (MICAY),19418038,ISLA DE GALLO (LOPEZ (MICAY) - CAUCA),2021,5,4218,1714.62,25.41,Viernes,05/07/2021 06:30:00 PM,7.1
13,BOLÍVAR,13001,CARTAGENA,13001007,ISLA FUERTE (CARTAGENA - BOLíVAR),2021,5,15612,8376.31,142.5,Domingo,05/16/2021 02:30:00 PM,4.34
13,BOLÍVAR,13001,CARTAGENA,13001037,ISLA MúCURA (CARTAGENA - BOLíVAR),2021,5,6065,2499.96,21.47,Viernes,05/07/2021 01:45:00 AM,14.58
27,CHOCÓ,27372,JURADO,27372000,JURADO (JURADO - CHOCO),2021,5,161498,73008.96,303.68,Miércoles,05/19/2021 07:45:00 PM,24
27,CHOCÓ,27099,BOJAYA (BELLAVISTA),27099002,LA LOMA DE BOJAYÁ (BOJAYÁ (BELLAVISTA) - CHOCO),2021,5,4754,2098.4,60.8,Sábado,05/15/2021 09:00:00 PM,3.16
99,VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2021,5,346303,160982.48,680.58,Miércoles,05/05/2021 06:30:00 PM,23.47
52,NARIÑO,52390,LA TOLA,52390003,LA VIGÍA (LA TOLA - NARIÑO),2021,5,6076,3261.35,31,Domingo,05/30/2021 12:45:00 PM,8.24
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2021,5,3349573,1068525,6642.57,Viernes,05/21/2021 02:45:00 PM,24
19,CAUCA,19318,GUAPI,19318008,LIMONES (GUAPI - CAUCA),2021,5,8690,3526.71,36.14,Lunes,05/24/2021 06:45:00 PM,9.45
19,CAUCA,19809,TIMBIQUI,19809026,LOS BRAZOS (TIMBIQUÍ - CAUCA),2021,5,4910,805.02,45.62,Jueves,05/13/2021 07:15:00 PM,4.6
50,META,50325,MAPIRIPAN,50325000,MAPIRIPÁN (MAPIRIPÁN - META),2021,5,146793,58973.86,308,Jueves,05/20/2021 06:45:00 PM,23.37
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2021,5,74794,25563.78,185.68,Jueves,05/20/2021 07:00:00 PM,18.4
97,VAUPÉS,97001,MITU,97001000,MITÚ (MITÚ - VAUPÉS),2021,5,1257930,375515.11,2674.38,Miércoles,05/05/2021 12:00:00 PM,24
52,NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2021,5,4295,2400.75,35.07,Lunes,05/10/2021 06:30:00 PM,6.19
27,CHOCÓ,27075,BAHIA SOLANO (MUTIS),27075000,MUTIS (BAHIA SOLANO (MUTIS) - CHOCO),2021,5,687123,252377.29,1259.72,Miércoles,05/26/2021 07:30:00 PM,23.54
27,CHOCÓ,27099,BOJAYA (BELLAVISTA),27099005,NAPIPI (BOJAYÁ (BELLAVISTA) - CHOCO),2021,5,12609,3741.6,60.8,Lunes,05/31/2021 09:30:00 PM,7.35
19,CAUCA,19418,LOPEZ (MICAY),19418009,NOANAMITO (LÓPEZ (MICAY) - CAUCA),2021,5,4597,1396,40,Martes,05/25/2021 03:45:00 PM,4.52
27,CHOCÓ,27495,NUQUI,27495000,NUQUI (NUQUI - CHOCO),2021,5,243203,77055.07,472.74,Sábado,05/08/2021 07:45:00 PM,23.39
47,MAGDALENA,47189,CIENAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2021,5,92113,33292.4,181.63,Sábado,05/22/2021 10:30:00 AM,23.2
86,PUTUMAYO,86573,PUERTO LEGUIZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUIZAMO - PUTUMAYO),2021,5,4428,2394.4,28.8,Domingo,05/16/2021 08:00:00 PM,7.15
52,NARIÑO,52835,TUMACO,52835016,PITAL (TUMACO - NARIÑO),2021,5,19821,11634,96,Martes,05/11/2021 07:00:00 PM,8.53
27,CHOCÓ,27077,BAJO BAUDO (PIZARRO),27077000,PIZARRO (BAJO BAUDO (PIZARRO) - CHOCO),2021,5,203902,96357.49,382.8,Jueves,05/20/2021 07:45:00 PM,23.55
52,NARIÑO,52835,TUMACO,52835212,PUEBLO NUEVO (TABLÓN SALADO) (TUMACO - NARIÑO),2021,5,2842,1021.79,19.42,Sábado,05/29/2021 06:15:00 PM,7.17
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUAN,18753009,PUERTO BETANIA (SAN VICENTE DEL CAGUAN - CAQUETA),2021,5,4216,1581.65,43.08,Jueves,05/27/2021 06:45:00 PM,4
99,VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2021,5,2323099,769015.94,4292.64,Viernes,05/21/2021 02:15:00 PM,24
27,CHOCÓ,27099,BOJAYA (BELLAVISTA),27099008,PUERTO CONTO (BOJAYÁ (BELLAVISTA) - CHOCO),2021,5,13107,3413.4,84,Domingo,05/23/2021 06:15:00 PM,7.4
27,CHOCÓ,27495,NUQUI,27495011,PUERTO JAGUA (NUQUI - CHOCO),2021,5,795,398.55,3.79,Miércoles,05/19/2021 07:00:00 PM,8.4
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2021,5,104516,36339.34,210.32,Miércoles,05/05/2021 07:15:00 PM,24
19,CAUCA,19809,TIMBIQUI,19809023,PUERTO SAIJA (TIMBIQUÍ - CAUCA),2021,5,15238,5046.58,171.78,Viernes,05/07/2021 07:00:00 PM,3.21
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,18150001,REMOLINO DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ),2021,5,11337,4771.02,87.79,Sábado,05/22/2021 06:45:00 PM,5.18
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88001,SAN ANDRES,88001000,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS),2021,5,16801471,4795680,28744.52,Viernes,05/21/2021 03:15:00 PM,24
19,CAUCA,19318,GUAPI,19318013,SAN ANTONIO DE GUAJUI (GUAPI - CAUCA),2021,5,11115,3176,49.16,Viernes,05/21/2021 07:15:00 PM,9.14
27,CHOCÓ,27006,ACANDI,27006007,SAN FRANCISCO (ACANDI - CHOCO),2021,5,21171,7638.79,108.77,Sábado,05/15/2021 06:45:00 PM,7.57
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO DE NAYA (BUENAVENTURA - VALLE DEL CAUCA),2021,5,5578,2263.74,29.73,Martes,05/25/2021 11:30:00 AM,8
19,CAUCA,19418,LOPEZ (MICAY),19418015,SAN ISIDRO (LÓPEZ (MICAY) - CAUCA),2021,5,948,347.06,6.18,Lunes,05/31/2021 05:30:00 PM,6.4
52,NARIÑO,52250,EL CHARCO,52250007,SAN JOSÉ (EL CHARCO - NARIÑO),2021,5,13298,3176,80,Lunes,05/31/2021 07:30:00 PM,6.55
19,CAUCA,19809,TIMBIQUI,19809007,SAN JOSÉ (TIMBIQUÍ - CAUCA),2021,5,7549,4853.46,41.16,Martes,05/11/2021 06:30:00 PM,7.6
52,NARIÑO,52835,TUMACO,52835902,SAN JUAN COSTA (TUMACO - NARIÑO),2021,5,18638,6633.6,134.4,Miércoles,05/26/2021 07:00:00 PM,6.16
52,NARIÑO,52390,LA TOLA,52390016,SAN PABLO DE LA MAR (LA TOLA - NARIÑO),2021,5,4918,1493.84,27.52,Martes,05/25/2021 06:45:00 PM,7.2
13,BOLÍVAR,13001,CARTAGENA,13001901,SANTA CRUZ DEL ISLOTE (CARTAGENA - BOLÍVAR),2021,5,17415,5974.2,48.83,Miércoles,05/05/2021 09:15:00 PM,14.57
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDO (EL LITORAL DEL SAN JUAN - CHOCO),2021,5,70139,38520.21,176.48,Martes,05/25/2021 12:30:00 PM,17.57
19,CAUCA,19809,TIMBIQUI,19809008,SANTA MARÍA (TIMBIQUÍ - CAUCA),2021,5,14585,5922.19,69.95,Viernes,05/28/2021 07:00:00 PM,8.19
52,NARIÑO,52835,TUMACO,52835091,SANTA ROSA (TUMACO - NARIÑO),2021,5,3795,1466.22,35.26,Miércoles,05/05/2021 06:15:00 PM,5.51
99,VICHADA,99624,SANTA ROSALIA,99624000,SANTA ROSALÍA (SANTA ROSALÍA - VICHADA),2021,5,133752,68288.58,336.1,Miércoles,05/26/2021 07:00:00 PM,18.13
52,NARIÑO,52696,SANTA BARBARA (ISCUANDE),52696022,SECADERO  SEQUIHONDA (SANTA BARBARA (ISCUANDE) - NARIÑO),2021,5,2719,1875.91,13.25,Miércoles,05/26/2021 06:45:00 PM,8.59
27,CHOCÓ,27001,QUIBDO,27001029,TAGACHI (QUIBDÓ - CHOCO),2021,5,9391,3090.67,41.04,Domingo,05/09/2021 12:45:00 PM,8.41
97,VAUPÉS,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2021,5,29461,9160.1,110.79,Lunes,05/24/2021 12:45:00 PM,11.17
91,AMAZONAS,91798,TARAPACA,91798000,TARAPACÁ (TARAPACÁ - AMAZONAS),2021,5,24043,10115.41,90.62,Sábado,05/29/2021 07:15:00 PM,10.22
27,CHOCÓ,27800,UNGUIA,27800005,TITUMATE (UNGUIA - CHOCO),2021,5,17127,5084.16,91.96,Miércoles,05/26/2021 07:45:00 PM,8.51
27,CHOCÓ,27800,UNGUIA,27800000,UNGUIA (UNGUIA - CHOCO),2021,5,411243,143941.25,909.22,Martes,05/11/2021 08:30:00 PM,22.18
05,ANTIOQUIA,5873,VIGIA DEL FUERTE,05873002,VEGAEZ (VIGIA DEL FUERTE - ANTIOQUIA),2021,5,3997,293.64,35.17,Miércoles,05/19/2021 07:00:00 PM,5.18
05,ANTIOQUIA,5873,VIGIA DEL FUERTE,05873000,VIGÍA DEL FUERTE (VIGÍA DEL FUERTE - ANTIOQUIA),2021,5,84101,36703.83,313.28,Sábado,05/29/2021 12:00:00 PM,9.49
19,CAUCA,19418,LOPEZ (MICAY),19418019,ZARAGOZA (LOPEZ (MICAY) - CAUCA),2021,5,12556,5552.66,64.16,Sábado,05/01/2021 07:15:00 PM,9
27,CHOCÓ,27006,ACANDI,27006000,ACANDI (ACANDI - CHOCO),2021,6,553208,210812.45,1179.2,Martes,06/29/2021 08:00:00 PM,21.39
27,CHOCÓ,27495,NUQUI,27495001,ARUSÍ (NUQUI - CHOCO),2021,6,10799,5055.2,48,Martes,06/29/2021 07:15:00 PM,9.57
27,CHOCÓ,27800,UNGUIA,27800001,BALBOA (UNGUIA - CHOCO),2021,6,20048,8074.82,88.04,Sábado,06/05/2021 06:45:00 PM,10.5
27,CHOCÓ,27099,BOJAYA (BELLAVISTA),27099000,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCO),2021,6,89218,26541.66,246.51,Martes,06/29/2021 07:30:00 PM,17.17
19,CAUCA,19418,LOPEZ (MICAY),19418024,BETANIA - NAYA (LÓPEZ (MICAY) - CAUCA),2021,6,6346,2214.59,29.52,Sábado,06/26/2021 07:45:00 PM,8.54
27,CHOCÓ,27425,MEDIO ATRATO (BETE),27425000,BETE (MEDIO ATRATO (BETE) - CHOCO),2021,6,19853,10197,76,Sábado,06/12/2021 08:00:00 PM,12.15
19,CAUCA,19418,LOPEZ (MICAY),19418033,BOCA GRANDE (LÓPEZ (MICAY) - CAUCA),2021,6,4352,855.28,28.76,Lunes,06/21/2021 06:45:00 PM,6.6
85,CASANARE,85430,TRINIDAD,85430001,BOCAS DEL PAUTO (TRINIDAD - CASANARE),2021,6,12348,7301.18,82.5,Miércoles,06/09/2021 06:45:00 PM,6.35
27,CHOCÓ,27077,BAJO BAUDO (PIZARRO),27077905,BUENAVISTA (BAJO BAUDO (PIZARRO) - CHOCO),2021,6,5274,862.65,25.15,Sábado,06/19/2021 07:00:00 PM,8.8
27,CHOCÓ,27006,ACANDI,27006003,CAPURGANA (ACANDI - CHOCO),2021,6,282317,98812.74,750.46,Domingo,06/13/2021 10:15:00 PM,17.25
19,CAUCA,19809,TIMBIQUI,19809014,CHACÓN (TIMBIQUÍ - CÁUCA),2021,6,4179,1135.8,28.46,Lunes,06/28/2021 08:00:00 PM,5.58
27,CHOCÓ,27025,ALTO BAUDO (PIE DE PATO),27025000,CIUDAD BAUDO (ALTO BAUDO (PIE DE PATO) - CHOCO),2021,6,46537,14669.97,109.91,Lunes,06/28/2021 07:30:00 PM,23.58
19,CAUCA,19809,TIMBIQUI,19809010,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2021,6,4504,1512.32,36.16,Jueves,06/03/2021 07:15:00 PM,5.6
27,CHOCÓ,27495,NUQUI,27495912,COMUNIDAD INDÍGENA DE PANGUI - (EL YUCAL) (NUQUI - CHOCO),2021,6,7572,2491.65,11.6,Lunes,06/28/2021 12:45:00 AM,23.45
19,CAUCA,19809,TIMBIQUI,19809003,COTEJE (TIMBIQUÍ - CAUCA),2021,6,7137,4190.66,33.88,Miércoles,06/30/2021 07:00:00 PM,8.21
27,CHOCÓ,27075,BAHIA SOLANO (MUTIS),27075001,CUPICA (BAHÍA SOLANO (MUTIS) - CHOCO),2021,6,56613,20817.17,136.68,Jueves,06/24/2021 07:45:00 PM,23.36
27,CHOCÓ,27075,BAHIA SOLANO (MUTIS),27075002,EL VALLE (BAHÍA SOLANO (MUTIS) - CHOCO),2021,6,148007,60770.09,325.78,Martes,06/08/2021 07:15:00 PM,23.52
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUAN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUAN - CAQUETÁ),2021,6,1137,455.19,33.46,Jueves,06/03/2021 07:15:00 PM,1.48
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUAN,18753015,GUAYABAL (SAN VICENTE DEL CAGUAN - CAQUETÁ),2021,6,5187,2621.92,35.73,Domingo,06/06/2021 12:00:00 PM,6.15
19,CAUCA,19418,LOPEZ (MICAY),19418038,ISLA DE GALLO (LOPEZ (MICAY) - CAUCA),2021,6,3590,1456.4,24.58,Sábado,06/26/2021 06:30:00 PM,5.58
13,BOLÍVAR,13001,CARTAGENA,13001007,ISLA FUERTE (CARTAGENA - BOLíVAR),2021,6,27979,15039.34,165.37,Sábado,06/19/2021 09:00:00 PM,7.22
13,BOLÍVAR,13001,CARTAGENA,13001037,ISLA MúCURA (CARTAGENA - BOLíVAR),2021,6,6701,2324.46,19.87,Lunes,06/07/2021 02:45:00 AM,15.32
27,CHOCÓ,27372,JURADO,27372000,JURADO (JURADO - CHOCO),2021,6,150303,68539.84,289.44,Lunes,06/28/2021 07:30:00 PM,23.57
27,CHOCÓ,27099,BOJAYA (BELLAVISTA),27099002,LA LOMA DE BOJAYÁ (BOJAYÁ (BELLAVISTA) - CHOCO),2021,6,12198,5787.2,57.6,Martes,06/01/2021 02:15:00 PM,10.6
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2021,6,3289472,1020489,6802.93,Jueves,06/10/2021 02:45:00 PM,24
19,CAUCA,19318,GUAPI,19318008,LIMONES (GUAPI - CAUCA),2021,6,8067,3358.41,36.03,Viernes,06/25/2021 04:30:00 PM,9.44
19,CAUCA,19809,TIMBIQUI,19809026,LOS BRAZOS (TIMBIQUÍ - CAUCA),2021,6,3521,682.49,46.56,Sábado,06/05/2021 07:45:00 PM,3.3
27,CHOCÓ,27075,BAHIA SOLANO (MUTIS),27075000,MUTIS (BAHIA SOLANO (MUTIS) - CHOCO),2021,6,638399,234940.86,1239.92,Jueves,06/10/2021 07:00:00 PM,23.51
27,CHOCÓ,27099,BOJAYA (BELLAVISTA),27099005,NAPIPI (BOJAYÁ (BELLAVISTA) - CHOCO),2021,6,11897,3596,60.8,Miércoles,06/30/2021 08:45:00 PM,7.24
19,CAUCA,19418,LOPEZ (MICAY),19418009,NOANAMITO (LÓPEZ (MICAY) - CAUCA),2021,6,7106,2037,40,Sábado,06/26/2021 07:00:00 PM,8.11
27,CHOCÓ,27495,NUQUI,27495000,NUQUI (NUQUI - CHOCO),2021,6,229898,69450.55,468.86,Martes,06/29/2021 07:30:00 PM,23.56
27,CHOCÓ,27077,BAJO BAUDO (PIZARRO),27077000,PIZARRO (BAJO BAUDO (PIZARRO) - CHOCO),2021,6,192293,92452.67,373.82,Jueves,06/03/2021 07:15:00 PM,23.59
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUAN,18753009,PUERTO BETANIA (SAN VICENTE DEL CAGUAN - CAQUETA),2021,6,5144,1989.14,44.36,Sábado,06/05/2021 07:00:00 PM,5.11
27,CHOCÓ,27099,BOJAYA (BELLAVISTA),27099008,PUERTO CONTO (BOJAYÁ (BELLAVISTA) - CHOCO),2021,6,13748,3748.2,69.6,Sábado,06/19/2021 07:30:00 PM,7.48
27,CHOCÓ,27495,NUQUI,27495011,PUERTO JAGUA (NUQUI - CHOCO),2021,6,919,388.69,3.84,Martes,06/15/2021 07:45:00 PM,10.18
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2021,6,100352,34091.42,221.06,Jueves,06/03/2021 06:30:00 PM,23.57
19,CAUCA,19809,TIMBIQUI,19809023,PUERTO SAIJA (TIMBIQUÍ - CAUCA),2021,6,15392,5516.24,166.85,Domingo,06/13/2021 08:15:00 PM,4.53
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRA,18150001,REMOLINO DEL CAGUAN (CARTAGENA DEL CHAIRA - CAQUETÁ),2021,6,14606,6594.52,78.57,Sábado,06/19/2021 06:45:00 PM,8.9
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88001,SAN ANDRES,88001000,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS),2021,6,16428918,4618390,28402.76,Jueves,06/17/2021 03:45:00 PM,24
19,CAUCA,19318,GUAPI,19318013,SAN ANTONIO DE GUAJUI (GUAPI - CAUCA),2021,6,11594,3596,51.1,Sábado,06/12/2021 07:30:00 PM,9.57
27,CHOCÓ,27006,ACANDI,27006007,SAN FRANCISCO (ACANDI - CHOCO),2021,6,20512,7598.82,117.17,Sábado,06/12/2021 07:30:00 PM,7.53
19,CAUCA,19418,LOPEZ (MICAY),19418015,SAN ISIDRO (LÓPEZ (MICAY) - CAUCA),2021,6,846,315.98,6.05,Viernes,06/04/2021 06:15:00 PM,6.24
19,CAUCA,19809,TIMBIQUI,19809007,SAN JOSÉ (TIMBIQUÍ - CAUCA),2021,6,7047,4287.6,40.94,Domingo,06/20/2021 06:45:00 PM,6.51
13,BOLÍVAR,13001,CARTAGENA,13001901,SANTA CRUZ DEL ISLOTE (CARTAGENA - BOLÍVAR),2021,6,18743,3206.46,46.4,Domingo,06/13/2021 10:30:00 PM,17.42
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDO (EL LITORAL DEL SAN JUAN - CHOCO),2021,6,71708,39399,170.15,Sábado,06/19/2021 11:30:00 AM,18.49
19,CAUCA,19809,TIMBIQUI,19809008,SANTA MARÍA (TIMBIQUÍ - CAUCA),2021,6,10462,4311.55,66.5,Sábado,06/19/2021 07:45:00 PM,6.37
27,CHOCÓ,27001,QUIBDO,27001029,TAGACHI (QUIBDÓ - CHOCO),2021,6,8670,3001.95,41.09,Sábado,06/12/2021 01:15:00 PM,8.41
91,AMAZONAS,91798,TARAPACA,91798000,TARAPACÁ (TARAPACÁ - AMAZONAS),2021,6,22248,9634.85,83.47,Jueves,06/17/2021 03:15:00 PM,10.15
27,CHOCÓ,27800,UNGUIA,27800005,TITUMATE (UNGUIA - CHOCO),2021,6,15235,4545.4,89.41,Sábado,06/19/2021 09:45:00 PM,7.51
27,CHOCÓ,27800,UNGUIA,27800000,UNGUIA (UNGUIA - CHOCO),2021,6,375976,132285.91,868.56,Miércoles,06/16/2021 08:00:00 PM,21.12
05,ANTIOQUIA,5873,VIGIA DEL FUERTE,05873002,VEGAEZ (VIGIA DEL FUERTE - ANTIOQUIA),2021,6,4629,305.34,42.21,Viernes,06/18/2021 05:30:00 PM,6.33
05,ANTIOQUIA,5873,VIGIA DEL FUERTE,05873000,VIGÍA DEL FUERTE (VIGÍA DEL FUERTE - ANTIOQUIA),2021,6,114198,50553.27,320.32,Domingo,06/06/2021 07:30:00 PM,14
19,CAUCA,19418,LOPEZ (MICAY),19418019,ZARAGOZA (LOPEZ (MICAY) - CAUCA),2021,6,11364,5166.94,61.25,Viernes,06/25/2021 06:45:00 PM,9.9
27,CHOCÓ,27006,ACANDI,27006000,ACANDI (ACANDI - CHOCO),2021,07,514513,198417.56,1253.3,Viernes,07/23/2021 07:45:00 PM,18.53
52,NARIÑO,52390,LA TOLA,52390005,AGUACATAL  (LA TOLA ),2021,07,2053,424.12,13.55,Jueves,07/15/2021 06:45:00 PM,6.25
